link,time
https://www.businessinsider.com/apple-iphone-xs-max-is-in-higher-demand-than-smaller-iphone-xs-analyst-ming-chi-kuo-2018-9,2018-09-24T17:33:28Z
https://www.businessinsider.com/new-iphones-2018-leaked-colors-2018-9,2018-09-12T14:38:24Z
https://www.nytimes.com/2018/09/16/theater/review-uncle-vanya-richard-nelson.html,2018-09-17T01:45:04Z
https://www.businessinsider.com/kids-finding-ways-around-apple-screen-time-controls-2018-9,2018-09-26T10:16:35Z
https://www.businessinsider.com/marc-benioff-took-back-his-criticism-of-tim-cook-publicly-thanked-him-2018-9,2018-09-25T23:57:20Z
https://www.businessinsider.com/apple-iphone-xr-iphone-xs-max-iphone-xr-differences-2018-9,2018-09-12T21:15:10Z
http://markets.businessinsider.com/news/stocks/Fitbit-erases-its-losses-after-report-says-smartwatches-won-t-be-on-tariff-list-FIT-1027540932,2018-09-17T18:45:00Z
https://www.businessinsider.com/hands-on-iphone-xs-xs-max-and-xr-2018-9,2018-09-13T03:27:06Z
https://abcnews.go.com/Technology/apple-ceo-tim-cook-defends-pricing-iphones/story?id=57903432,2018-09-18T12:50:21Z
https://www.businessinsider.com/iphone-xr-reasons-to-upgrade-from-iphone-6s-2018-9,2018-09-15T14:00:00Z
https://www.businessinsider.com/apple-ios-12-walkthrough-biggest-new-iphone-features-beta-2018-6,2018-09-17T17:38:00Z
https://www.businessinsider.com/american-golf-courses-redevelopment-transformations-2018-8,2018-09-22T14:30:00Z
https://www.businessinsider.com/best-iphone-accessories-under-25-dollars-2018-2,2018-09-21T12:59:00Z
https://www.theguardian.com/technology/2018/oct/01/iphone-xs-and-xs-max-chargegate-sees-some-devices-fail-to-charge,2018-10-01T16:16:28Z
https://www.reuters.com/article/us-global-markets/u-s-stock-futures-drop-after-trump-slaps-new-tariffs-on-china-idUSKCN1LY00D,2018-09-18T00:07:17Z
https://www.theguardian.com/technology/2018/sep/18/share-your-experiences-monitoring-screentime-with-ios-12,2018-09-18T10:30:22Z
https://www.nytimes.com/2018/09/12/opinion/how-hyphenated-americans-won-world-war-i.html,2018-09-12T10:00:03Z
https://www.theguardian.com/world/2018/sep/15/mcdonalds-sexual-harassment-strike-historic,2018-09-15T12:00:05Z
https://www.businessinsider.com/fitbit-expands-health-platform-for-employers-called-fitbit-care-2018-9,2018-09-19T13:00:00Z
https://www.businessinsider.com/10-things-in-tech-you-need-to-know-today-september-12-2018-9,2018-09-12T06:16:16Z
https://www.businessinsider.com/companies-founded-by-mit-harvard-ivy-league-grads-2018-9,2018-09-21T20:20:00Z
https://www.businessinsider.com/stock-market-news-opening-bell-september-13-2018-2018-9,2018-09-13T10:43:00Z
https://www.businessinsider.com/ios-12-notifications-changes-2018-9,2018-09-17T17:45:11Z
https://www.reuters.com/article/us-usa-trade-breakingviews/breakingviews-investors-can-ignore-glimmers-of-china-trade-hope-idUSKCN1LY2XU,2018-09-18T20:36:15Z
https://www.businessinsider.com/australia-has-100-reports-of-needles-in-strawberries-bananas-apples-2018-9,2018-09-19T13:21:30Z
https://www.businessinsider.com/crowd-favorite-ignition-speaker-scott-galloway-returns-december-2018-2018-9,2018-09-19T13:23:03Z
https://www.reuters.com/article/us-usa-stocks/wall-street-higher-after-latest-tariff-moves-idUSKCN1LY1R9,2018-09-18T14:49:05Z
https://www.reuters.com/article/us-usa-stocks/sp-dow-touch-record-highs-as-tech-stocks-boost-idUSKCN1M11EU,2018-09-21T14:18:42Z
https://www.reuters.com/article/us-usa-stocks/wall-street-falls-as-u-s-china-tariffs-kick-in-idUSKCN1M41D8,2018-09-24T19:25:34Z
https://www.theguardian.com/food/2018/oct/02/sweet-spot-tamal-ray-pannacotta,2018-10-02T11:00:23Z
https://www.theguardian.com/sport/2018/sep/13/worcester-cornell-du-preez-unable-to-talk-throat-injury-rugby,2018-09-13T16:33:30Z
https://www.wsj.com/articles/apple-watch-series-4-review-why-i-finally-fell-for-this-wearable-1538485200,2018-10-02T13:00:02Z
https://www.businessinsider.com/microsoft-surface-studio-2-photos-specs-and-details-2018-10,2018-10-02T21:01:00Z
https://markets.businessinsider.com/news/stocks/tesla-of-china-nio-stock-price-shakes-off-underperform-rating-2018-9-1027532982,2018-09-13T14:47:19Z
http://www.wsj.com/video/series/joanna-stern-personal-technology/apple-watch-series-4-fall-detection-tested-by-a-hollywood-stunt-double/3940468A-DFEC-4F1F-A0F5-C9BAC8A26B1B,2018-10-02T22:48:12Z
https://www.reuters.com/article/us-google-congress/google-defends-gmail-data-sharing-gives-few-details-on-violations-idUSKCN1M02OR,2018-09-20T17:40:17Z
https://www.businessinsider.com/fall-spring-summer-winter-seasons-equally-good-2018-9,2018-09-12T15:27:44Z
https://www.businessinsider.com/amazon-introduces-25-alexa-powered-smart-plug-2018-9,2018-09-20T17:48:00Z
https://www.businessinsider.com/general-electric-john-flannery-removed-as-ceo-2018-10,2018-10-01T11:23:00Z
https://www.businessinsider.com/10-things-in-tech-you-need-to-know-today-october-2-2018-10,2018-10-02T06:58:15Z
https://www.cnn.com/2018/09/22/politics/us-china-trade-talks-tariffs/index.html,2018-09-22T16:20:04Z
https://www.businessinsider.com/what-a-facebook-exec-carries-in-her-bag-2018-9,2018-09-20T16:08:00Z
https://www.economist.com/finance-and-economics/2018/09/15/tariffs-may-well-bring-some-high-tech-manufacturing-back-to-america,2018-09-13T14:54:59Z
https://www.bloomberg.com/tosv2.html?vid=&uuid=dfb120f0-b734-11e8-8107-194c61cd00f7&url=L25ld3MvYXJ0aWNsZXMvMjAxOC0wOS0xMy9oZXJlLXMtd2hhdC13YWxsLXN0cmVldC1pcy1zYXlpbmctYWJvdXQtYXBwbGUtcy1pcGhvbmUtcmV2YW1w,2018-09-13T08:54:58Z
https://www.businessinsider.com/r-google-tells-congress-it-continues-to-allow-developers-to-scan-share-gmail-data-2018-9,2018-09-20T18:38:00Z
https://www.businessinsider.com/time-magazine-marc-benioff-salesforce-190-million-2018-9,2018-09-17T00:42:00Z
https://www.businessinsider.com/what-you-need-to-know-in-advertising-today-9-13-2018,2018-09-13T12:51:01Z
https://www.businessinsider.com/salesforce-ceo-marc-benioff-beginners-mind-2018-9,2018-09-17T21:14:00Z
https://www.reuters.com/article/us-usa-trade-china-tariffs/china-says-trump-forces-its-hand-will-retaliate-against-new-u-s-tariffs-idUSKCN1LX2M3,2018-09-18T09:02:10Z
https://www.reuters.com/article/us-usa-trade-china-tariffs/china-says-it-will-retaliate-after-trump-imposes-fresh-tariffs-idUSKCN1LX2M3,2018-09-18T07:30:35Z
https://www.reuters.com/article/us-usa-internet-privacy/u-s-seeks-input-on-privacy-rules-to-protect-consumer-data-idUSKCN1M529E,2018-09-25T16:05:33Z
https://www.theguardian.com/media/2018/sep/18/bbc-cash-shortage-could-lead-to-more-programmes-cut-tony-hall,2018-09-18T16:50:48Z
https://www.theguardian.com/food/2018/sep/17/nigel-slater-autumn-recipes-noodle-soup-fondant-pumpkin-duck-with-figs,2018-09-17T07:00:17Z
https://www.businessinsider.com/r-oracle-first-quarter-revenue-up-1-percent-2018-9,2018-09-17T20:29:00Z
https://www.businessinsider.com/r-minneapolis-prosecutors-weighing-evidence-in-jdcom-ceo-case-2018-9,2018-09-20T21:37:00Z
https://www.businessinsider.com/deal-of-the-day-adidas-sale-2018-9,2018-09-13T16:30:00Z
https://www.economist.com/the-world-this-week/2018/05/05/business-this-week,2018-09-20T14:46:47Z
https://www.economist.com/the-world-this-week/2018/04/26/business-this-week,2018-09-20T14:46:47Z
http://feedproxy.google.com/~r/hypebeast/feed/~3/8AeCiZYEE9o/,2018-09-25T09:26:49Z
https://www.businessinsider.com/illumix-raises-86-million-in-seed-funding-to-make-advanced-ar-games-2018-9,2018-09-18T15:00:00Z
https://www.businessinsider.com/amazon-echo-alexa-relentless-2018-9,2018-09-20T23:27:59Z
https://www.businessinsider.com/andreessen-horowitz-internal-data-reveals-how-much-silicon-valley-startups-pay-for-talent-2018-9,2018-09-28T19:58:57Z
https://www.wsj.com/articles/iphone-xs-and-xs-max-review-sit-tight-for-the-xr-1537264800,2018-09-18T10:36:26Z
https://www.businessinsider.com/google-changed-gmail-smart-reply-after-ai-kept-suggesting-i-love-you-response-2018-9,2018-09-19T18:49:57Z
https://www.wsj.com/articles/china-weighs-skipping-trade-talks-after-u-s-tariff-threat-1537115334,2018-09-16T16:30:38Z
https://www.theguardian.com/food/2018/sep/24/rachel-roddy-recipe-stuffed-courgettes,2018-09-24T11:00:19Z
https://www.theguardian.com/food/2018/sep/15/yotam-ottolenghi-classic-french-recipes,2018-09-15T08:29:01Z
https://www.theguardian.com/music/2018/sep/15/observer-archive-rock-around-the-clock-16-september-1956,2018-09-15T17:00:01Z
https://www.wsj.com/articles/why-amazon-needed-to-pay-up-1538507116,2018-10-02T19:05:42Z
https://www.theguardian.com/money/2018/sep/23/mobile-phone-bundle-deals-overcharge-costs,2018-09-23T06:00:16Z
https://www.reuters.com/article/us-usa-stocks/communication-services-stocks-push-wall-street-higher-idUSKCN1M71I5,2018-09-27T18:49:43Z
https://www.reuters.com/article/us-usa-stocks/banks-lift-sp-dow-nasdaq-weighed-by-microsoft-idUSKCN1LZ1IN,2018-09-19T17:12:14Z
https://www.reuters.com/article/us-usa-stocks/dow-sp-touch-record-highs-on-relief-from-trade-concerns-idUSKCN1M01PU,2018-09-20T15:57:27Z
https://www.reuters.com/article/us-usa-stocks/sp-500-dow-up-as-rising-treasury-yields-boost-banks-idUSKCN1LZ1IN,2018-09-19T20:42:33Z
https://www.businessinsider.com/daily-harvest-smoothie-subscription-box-review,2018-09-15T15:06:00Z
https://www.bbc.co.uk/news/technology-45502465,2018-09-12T17:17:30Z
https://www.theguardian.com/society/2018/sep/26/coroner-teen-natasha-ednan-laperouse-allergy-inquest-concerns-food-pret-a-manger-labelling-rules,2018-09-26T11:10:48Z
https://www.theguardian.com/food/shortcuts/2018/sep/23/compote-dressing-or-gin-what-can-you-do-with-a-glut-of-blackberries,2018-09-23T13:00:25Z
https://www.bloomberg.com/tosv2.html?vid=&uuid=3d1a0390-b728-11e8-9752-cd2464ae856f&url=L25ld3MvdmlkZW9zLzIwMTgtMDktMTMvYXBwbGUtaW50cm9kdWNlcy1kdWFsLXNpbS1zdXBwb3J0LXZpZGVv,2018-09-13T07:03:33Z
https://www.economist.com/the-world-this-week/2018/03/24/business-this-week,2018-09-20T14:46:47Z
https://www.businessinsider.com/apples-iphone-xr-vs-iphone-xs-2018-9,2018-09-15T14:34:00Z
http://uk.businessinsider.com/10-things-european-markets-friday-september-21-2018-9,2018-09-21T07:01:03Z
https://www.businessinsider.com/sony-gives-in-allows-fortnite-crossplay-ps4-xbox-nintendo-switch-2018-9,2018-09-26T14:33:02Z
https://www.businessinsider.com/short-seller-gotham-medifast-products-2018-9,2018-09-20T15:35:21Z
https://www.bbc.co.uk/news/technology-45707211,2018-10-01T12:48:18Z
https://www.aljazeera.com/news/2018/09/secret-apples-success-180913073432388.html,2018-09-13T07:34:32Z
https://www.bbc.co.uk/news/av/technology-45504975/hands-on-with-the-new-apple-watch,2018-09-12T22:52:27Z
https://www.bloomberg.com/tosv2.html?vid=&uuid=060322c0-b722-11e8-b86e-1568c400c94b&url=L25ld3MvdmlkZW9zLzIwMTgtMDktMTMvb20tbWFsaWstd2hlcmUtYXBwbGUtc3RhbmRzLW5vdy12aWRlbw==,2018-09-13T06:21:52Z
https://www.bloomberg.com/tosv2.html?vid=&uuid=4fad41e0-bc8f-11e8-9311-37307b561eb8&url=L25ld3MvZmVhdHVyZXMvMjAxOC0wOS0yMC9hcHBsZS13YXRjaC1zZXJpZXMtNC1yZXZpZXc=,2018-09-20T04:05:17Z
https://www.bloomberg.com/tosv2.html?vid=&uuid=72fcdb20-b784-11e8-8886-493f1bce4693&url=L25ld3MvYXVkaW8vMjAxOC0wOS0xMy9iYXlzdGF0ZS1idXNpbmVzcy1odWJzcG90LWFwcGxlLWFuZC1uZXRjYXBpdGFsLXJhZGlv,2018-09-13T18:09:32Z
https://www.bloomberg.com/tosv2.html?vid=&uuid=8e3d74d0-b702-11e8-88ac-87c80dee4632&url=L25ld3MvYXVkaW8vMjAxOC0wOS0xMy9hcHBsZS1jb25zb2xpZGF0aW5nLXRlY2hub2xvZ3ktaW50by1vbmUtZmFtaWx5LXJhZGlv,2018-09-13T02:35:39Z
https://www.bloomberg.com/tosv2.html?vid=&uuid=54295d90-b6d0-11e8-b5c5-63adefcd9ceb&url=L25ld3MvYXVkaW8vMjAxOC0wOS0xMi9ibG9vbWJlcmctYnVzaW5lc3N3ZWVrLWFwcGxlLXJlbmV3cy1pcGhvbmUtc3RyYXRlZ3ktcmFkaW8=,2018-09-12T20:44:14Z
https://www.businessinsider.com/ap-man-arrested-for-chasing-after-plane-at-dublin-airport-2018-9,2018-09-27T14:47:00Z
https://www.bloomberg.com/tosv2.html?vid=&uuid=8f82f310-b784-11e8-bce9-297b954a3875&url=L25ld3MvYXVkaW8vMjAxOC0wOS0xMy90aGUtY2FibGUtZHJhZ2hpLXR1cmtleS1hcHBsZS1yYWRpbw==,2018-09-13T17:45:58Z
https://www.businessinsider.com/nasa-probe-captures-photos-of-a-perfectly-hexagonal-cloud-over-saturn-2018-9,2018-09-12T13:20:17Z
https://www.businessinsider.com/r-trump-administration-to-send-us-cellphones-a-test-alert-on-thursday-2018-9,2018-09-16T08:58:00Z
https://www.businessinsider.com/target-shipt-same-day-grocery-delivery-how-does-it-work-2018-7,2018-09-13T18:45:00Z
https://www.businessinsider.com/r-london-mayor-calls-for-second-referendum-on-brexit-observer-2018-9,2018-09-16T07:40:00Z
http://feedproxy.google.com/~r/businessinsider/~3/-9PKV5w4oMU/tesla-of-china-niostock-price-getting-slammed-2018-9,2018-09-17T16:31:00Z
https://www.businessinsider.com/miranda-kerr-romance-ended-in-8-million-in-jewelry-given-back-to-government-2018-9,2018-09-19T16:04:51Z
http://feedproxy.google.com/~r/businessinsider/~3/yQifmECq0Ys/stock-market-rallies-to-first-all-time-high-since-january-2018-9,2018-09-20T20:12:11Z
https://www.businessinsider.com/adidas-yeezy-boost-350-v2-triple-white-kanye-west-release-date-2018-9,2018-09-20T21:09:00Z
https://www.businessinsider.com/indian-rupee-nears-all-time-lows-even-as-government-scrambles-to-prop-it-up-2018-9,2018-09-17T13:24:00Z
https://www.nytimes.com/aponline/2018/09/27/world/asia/ap-financial-markets.html,2018-09-27T14:22:38Z
https://www.aljazeera.com/news/2018/10/death-apple-executive-vivek-tiwari-uproar-lucknow-181002113204391.html,2018-10-02T14:41:19Z
https://www.bbc.co.uk/sport/disability-sport/45498174,2018-09-12T16:01:50Z
https://www.nytimes.com/reuters/2018/09/17/business/17reuters-usa-stocks.html,2018-09-17T14:42:26Z
https://www.businessinsider.com/pewdiepie-t-series-youtube-top-channel-2018-9,2018-09-19T16:25:18Z
https://www.businessinsider.com/unity-ceo-john-riccitiello-opportunity-beyond-gaming-2018-9,2018-09-14T17:53:09Z
https://www.businessinsider.com/speedrunner-sets-new-world-record-super-mario-bros-2018-9,2018-09-25T17:55:35Z
https://www.businessinsider.com/apple-ios-12-how-to-create-share-memoji-animoji-on-iphone-2018-9,2018-09-19T13:25:03Z
https://www.businessinsider.com/how-i-met-your-mother-fun-facts-2018-9,2018-09-13T21:34:03Z
https://www.nytimes.com/2018/09/12/technology/apple-event-live-iphone-watch-ios12.html,2018-09-12T15:00:04Z
http://feedproxy.google.com/~r/hypebeast/feed/~3/kqEptbfDZa4/,2018-09-18T00:41:59Z
https://www.wsj.com/articles/apple-jacks-headphone-holdouts-1537020000,2018-09-15T14:00:02Z
https://www.theguardian.com/sport/live/2018/sep/20/county-cricket-yorkshire-hampshire-essex-worcestershire-and-more-live,2018-09-20T09:34:29Z
https://www.businessinsider.com/apple-watch-future-2018-9,2018-09-15T12:00:00Z
https://www.reuters.com/article/us-usa-fed-daly/mary-daly-labor-expert-picked-to-run-san-francisco-fed-idUSKCN1LU2L4,2018-09-14T19:42:24Z
https://www.reuters.com/article/us-global-markets/world-stocks-boosted-by-trade-hopes-tech-and-turkey-idUSKCN1LU03I,2018-09-14T12:03:09Z
https://www.wsj.com/articles/congress-passes-minibus-spending-package-1536869066?mod=hp_lead_pos8,2018-09-13T20:35:25Z
https://www.nytimes.com/2018/09/12/smarter-living/five-good-looking-smartwatches-apple-watch-fossil-kate-spade.html,2018-09-13T00:14:36Z
https://www.bloomberg.com/tosv2.html?vid=&uuid=93712740-c016-11e8-966c-d306ba2a9e09&url=L25ld3MvYXJ0aWNsZXMvMjAxOC0wOS0yNC9hcHBsZS1zYWxlc2ZvcmNlLWpvaW4tZm9yY2VzLXRvLWJvb3N0LW1vYmlsZS1idXNpbmVzcy1hcHBz,2018-09-24T15:44:33Z
https://www.bloomberg.com/tosv2.html?vid=&uuid=3a1f9e60-c354-11e8-83fb-d585cbd3a154&url=L25ld3MvYXJ0aWNsZXMvMjAxOC0wOS0yOC9xdWFsY29tbS1sb3Nlcy1maXJzdC1yb3VuZC1pbi1hcHBsZS1wYXRlbnQtZmlnaHQtYXQtaXRj,2018-09-28T18:10:22Z
https://www.bloomberg.com/tosv2.html?vid=&uuid=50b98f30-b6a4-11e8-8a8f-2500a436bd29&url=L25ld3MvYXVkaW8vMjAxOC0wOS0xMi9hcHBsZS11bnZlaWxpbmctbmV3LWlwaG9uZXMtYW5kLXdhdGNoZXMtYXMtdGFyaWZmcy1sb29tLXJhZGlv,2018-09-12T15:35:14Z
https://www.bloomberg.com/tosv2.html?vid=&uuid=e71e5d50-be53-11e8-a17a-01909fa0becb&url=L25ld3MvYXJ0aWNsZXMvMjAxOC0wOS0yMi9hcHBsZS1zYWlkLXRvLXBsYW4tZm9yLWRlbGF5cy10by1sb25kb24tYmF0dGVyc2VhLWhxLXRpbWVzLXNheXM=,2018-09-22T09:32:45Z
https://www.nytimes.com/aponline/2018/09/12/world/asia/ap-financial-markets.html,2018-09-12T14:22:21Z
https://www.bloomberg.com/tosv2.html?vid=&uuid=21f0e060-b724-11e8-993f-8fc53c3c2e84&url=L25ld3MvYXJ0aWNsZXMvMjAxOC0wOS0xMy9zb3JyeS1hcHBsZS1pa2VhLWNoaW5lc2Utc2hvcHBlcnMtZG9uLXQtbG92ZS15b3UtYW55bW9yZQ==,2018-09-13T06:04:19Z
https://www.bloomberg.com/tosv2.html?vid=&uuid=88956fb0-bb76-11e8-89c5-194907a80cd9&url=L25ld3MvYXVkaW8vMjAxOC0wOS0xOC9hcHBsZS1xdWFsY29tbS1mZXVkLWJhY2staW4tY291cnQtaW4tcm95YWx0eS1maWdodC1yYWRpbw==,2018-09-18T18:35:48Z
https://www.bloomberg.com/tosv2.html?vid=&uuid=fb80bb30-bdb8-11e8-b552-cdf28b0b13fe&url=L25ld3MvdmlkZW9zLzIwMTgtMDktMjEvYXBwbGUtbG95YWxpc3RzLWxpbmluZy11cC1pbi1kcm92ZXMtZm9yLXRoZS1uZXdlc3QtaXBob25lcy12aWRlbw==,2018-09-21T15:43:38Z
https://www.bloomberg.com/tosv2.html?vid=&uuid=10ff1630-bcb7-11e8-a9f0-119423b7a30d&url=L25ld3MvYXJ0aWNsZXMvMjAxOC0wOS0yMC9hdXN0cmFsaWFuLXRlZW4td2hvLWhhY2tlZC1hcHBsZS10by1mYWNlLXNlbnRlbmNpbmctbmV4dC13ZWVr,2018-09-20T08:36:47Z
https://www.bloomberg.com/tosv2.html?vid=&uuid=f5325600-c202-11e8-a526-5b0a39c61e2d&url=L25ld3MvYXJ0aWNsZXMvMjAxOC0wOS0yNy90ZWVuLWFwcGxlLWhhY2tlci1zZW50ZW5jZWQtdG8tOC1tb250aHMtcHJvYmF0aW9uLWluLWF1c3RyYWxpYQ==,2018-09-27T01:59:08Z
https://www.wsj.com/articles/nearly-one-third-of-u-s-firms-in-china-mull-investment-delays-amid-trade-row-poll-finds-1536800401,2018-09-13T02:28:15Z
https://www.theguardian.com/lifeandstyle/2018/sep/29/back-to-life-restoring-gravetye-manor-gardens-tom-coward,2018-09-29T10:00:24Z
https://www.theguardian.com/food/2018/sep/15/tamal-rays-recipe-pear-eclairs,2018-09-15T11:00:05Z
https://www.theguardian.com/food/2018/sep/30/nigel-slater-sandwich-recipes,2018-09-30T05:00:47Z
https://www.businessinsider.com/best-iphone-accessories,2018-09-21T16:53:00Z
https://www.wsj.com/articles/salesforce-partners-with-apple-for-business-apps-1537801889,2018-09-24T15:11:32Z
https://abcnews.go.com/Technology/apple-ceo-tim-cook-defends-pricing-iphones/story?id%3D57903432,2018-09-18T12:47:32Z
https://www.businessinsider.com/mental-toughness-change-your-wiring-2018-9,2018-09-13T15:44:54Z
https://www.businessinsider.com/insider-inc-hiring-jobs-interns-editors-reporters-producers-and-more-2018-9,2018-09-17T21:05:33Z
https://www.businessinsider.com/why-an-apple-prime-bundle-doesnt-make-sense-2018-9,2018-09-29T13:15:00Z
https://markets.businessinsider.com/news/stocks/apple-stock-could-get-20-more-valuable-by-end-of-next-year-jpmorgan-says-2018-9-1027572218,2018-09-27T17:29:00Z
https://www.businessinsider.com/investing-in-emerging-markets-reasons-benefits-and-mistakes-2018-9,2018-09-12T13:18:00Z
https://www.businessinsider.com/economist-joseph-stiglitz-us-must-update-antitrust-laws-2018-9,2018-09-26T20:29:27Z
https://www.economist.com/finance-and-economics/2018/08/09/why-is-macroeconomics-so-hard-to-teach,2018-09-18T13:25:14Z
https://www.wsj.com/articles/intel-co-founders-silicon-valley-estate-lists-for-21-8-million-1537282101,2018-09-18T14:55:22Z
https://www.wsj.com/articles/chinese-app-meituan-raises-4-2-billion-in-ipo-1536819691/,2018-09-13T12:18:49Z
https://www.nytimes.com/2018/10/01/watching/new-on-netflix-amazon-prime-hulu-hbo-october.html,2018-10-01T22:39:03Z
https://www.theguardian.com/commentisfree/2018/sep/20/britain-putin-dark-money-impunity-danske-bank,2018-09-20T11:41:44Z
https://www.theguardian.com/media/2018/sep/29/health-chief-set-social-media-time-limits-young-people,2018-09-29T18:30:32Z
https://www.theguardian.com/books/2018/sep/16/kim-philby-charlotte-philby-family-legacy-novel-of-betrayal,2018-09-16T05:00:15Z
https://www.theguardian.com/business/2018/sep/18/china-us-new-tariffs-donald-trump-trade-war,2018-09-18T13:37:31Z
https://www.theguardian.com/books/2018/sep/28/the-guardians-guide-to-independent-bookstores,2018-09-28T15:50:25Z
https://www.bloomberg.com/news/articles/2018-09-12/it-s-apple-s-most-important-day-of-the-year-here-s-what-to-expect,2018-09-12T20:08:00Z
https://www.businessinsider.com/autonation-chief-mike-jackson-is-stepping-down-2018-9,2018-09-19T15:06:00Z
https://www.businessinsider.com/instagram-regramming-test-2018-9,2018-09-21T00:03:25Z
